Filename,UnifiedQualityScore,BackgroundUniformity,IlluminationUniformity,LuminanceMean,LuminanceVariance,UnderExposurePrevention,OverExposurePrevention,DynamicRange,Sharpness,CompressionArtifacts,NaturalColour,SingleFacePresent,EyesOpen,MouthClosed,EyesVisible,MouthOcclusionPrevention,FaceOcclusionPrevention,InterEyeDistance,HeadSize,LeftwardCropOfTheFaceImage,RightwardCropOfTheFaceImage,MarginAboveOfTheFaceImage,MarginBelowOfTheFaceImage,HeadPoseYaw,HeadPosePitch,HeadPoseRoll,ExpressionNeutrality,NoHeadCoverings,UnifiedQualityScore.scalar,BackgroundUniformity.scalar,IlluminationUniformity.scalar,LuminanceMean.scalar,LuminanceVariance.scalar,UnderExposurePrevention.scalar,OverExposurePrevention.scalar,DynamicRange.scalar,Sharpness.scalar,CompressionArtifacts.scalar,NaturalColour.scalar,SingleFacePresent.scalar,EyesOpen.scalar,MouthClosed.scalar,EyesVisible.scalar,MouthOcclusionPrevention.scalar,FaceOcclusionPrevention.scalar,InterEyeDistance.scalar,HeadSize.scalar,LeftwardCropOfTheFaceImage.scalar,RightwardCropOfTheFaceImage.scalar,MarginAboveOfTheFaceImage.scalar,MarginBelowOfTheFaceImage.scalar,HeadPoseYaw.scalar,HeadPosePitch.scalar,HeadPoseRoll.scalar,ExpressionNeutrality.scalar,NoHeadCoverings.scalar,assessment_time_in_ms,brightness_group_pc1,brightness_group_pc2,occlusion_group_pc1,occlusion_group_pc2,margin_group_pc1,margin_group_pc2,brightness_group_pc1_scaled,brightness_group_pc2_scaled,occlusion_group_pc1_scaled,occlusion_group_pc2_scaled,margin_group_pc1_scaled,margin_group_pc2_scaled
C:/Users/Eddy/Downloads/images_for_ofiq_2026/VGGFace2/test/0001_01.jpg,22.16267,84.935775,0.496032,0.139669,0.005089,0.311592,0.0,6.076053,48,0.896101,0.0,0.0,0.052531,0.082304,0.0,0.0,0.019427,92.319736,0.374803,2.875255,3.074311,1.108528,1.560151,-11.622701,1.428629,7.858376,-15659.49805,0.0,42,61,81,23,67,100,100,76,100,100,100,100,96,88,100,100,98,75,36,100,100,5,8,96,100,98,11,100,301,38.45831277114797,8.204014900325447,-11.364554157416155,-0.9468756776109769,62.039309337135045,19.350543808324414,0.6672010196587634,0.36744354116304473,0.00655870171124559,0.4474377424695517,0.8350285819442442,0.6205776868286711
C:/Users/Eddy/Downloads/images_for_ofiq_2026/VGGFace2/test/0002_01.jpg,25.491341,164.986153,0.210612,0.063446,0.002517,0.846105,0.0,5.199388,-13,0.919941,3.069794,0.339818,0.060272,0.082199,0.0,0.0,0.009967,49.509842,0.355688,2.797676,3.134239,1.151679,1.659772,-16.218787,0.341659,11.420524,-11682.00098,0.0,72,33,63,6,40,78,100,65,57,100,85,66,98,88,100,100,99,26,26,100,100,8,20,92,100,96,21,100,295,63.4669584344755,30.63771124120049,-11.927898415741817,-1.1264073565708992,51.389179962706834,9.002514952008548,0.8699300298067063,0.6083315702278849,0.0032793508556226425,0.44617002848270115,0.7667096459950263,0.5412347832148239
C:/Users/Eddy/Downloads/images_for_ofiq_2026/VGGFace2/test/0003_01.jpg,27.934725,41.383874,0.229239,0.221976,0.014507,0.129156,0.0,6.853252,50,0.884176,0.0,0.0,0.079394,0.13487,0.0,0.0,0.006383,57.18824,0.360099,3.217261,2.662561,0.897891,1.892329,-18.966965,-4.740861,-7.35701,-875.65802,0.0,87,80,64,61,99,100,100,86,100,100,100,100,100,75,100,100,99,35,28,100,100,1,72,89,99,98,70,100,290,-7.309076495260988,-13.379672764431955,-11.927898415741817,-1.1264073565708725,36.18943190559398,-39.31461581234982,0.29619422273171503,0.1356827157282599,0.0032793508556226425,0.4461700284827013,0.6692056084899518,0.1707660202876401
C:/Users/Eddy/Downloads/images_for_ofiq_2026/VGGFace2/test/0004_01.jpg,27.042452,49.791616,0.718364,0.220247,0.018193,0.18359,0.0,6.977287,47,0.840269,0.0,0.0,0.035549,0.120238,0.0,0.0,0.003728,49.795207,0.370459,3.182355,3.061506,0.957876,1.743549,4.395227,-1.897615,9.020746,-15724.14648,0.0,83,76,91,60,100,100,100,87,100,100,100,100,83,79,100,100,100,27,34,100,100,1,36,99,100,98,10,100,279,-6.836545431833456,-14.69646813112976,-12.49124267406743,-1.305939035530025,53.11197279272706,-7.183433479989898,0.3000247282313908,0.12154326069839053,0.0,0.44490231449585627,0.7777610960638424,0.41712997406028374
C:/Users/Eddy/Downloads/images_for_ofiq_2026/VGGFace2/test/0005_01.jpg,20.293116,102.64172,0.161432,0.221956,0.012847,0.154303,0.0,6.775206,-35,0.925505,0.0,0.0,0.091902,0.045452,0.0,0.0,0.008598,58.051457,0.295321,3.045811,2.582706,1.545355,1.84079,14.733518,2.176813,-5.101815,1624.243896,0.0,26,54,58,61,98,100,100,85,17,100,100,100,100,93,100,100,99,35,9,100,100,81,60,94,100,99,79,100,285,-6.838578108239292,-12.327516192430922,-11.927898415741817,-1.1264073565708725,-32.98305094866355,6.540710991072997,0.3000082506307541,0.14698053838957267,0.0032793508556226425,0.4461700284827013,0.22547480866367087,0.5223590459028351
C:/Users/Eddy/Downloads/images_for_ofiq_2026/VGGFace2/test/0005_02.jpg,25.713322,51.382911,0.344907,0.149977,0.013464,0.395938,0.0,6.54614,47,0.813149,0.0,0.0,0.074386,0.024388,0.0,0.0,0.001855,23.016126,0.33067,2.869565,2.869565,1.365448,1.658043,-2.144941,-1.285694,0.621749,7572.464844,0.0,74,76,73,27,99,100,100,82,100,100,100,100,100,95,100,100,100,9,17,100,100,41,19,100,100,100,93,100,276,25.685502680986403,-22.00847388579504,-12.49124267406743,-1.305939035530025,20.84470364702931,24.325536495450038,0.5636600610140812,0.043028573328623615,0.0,0.44490231449585627,0.5707715453721676,0.6587231511228957
C:/Users/Eddy/Downloads/images_for_ofiq_2026/VGGFace2/test/0006_01.jpg,21.911818,49.484877,0.343426,0.515155,0.030924,0.017553,0.0,7.385373,-37,0.943532,3.376027,0.0,0.086879,0.005206,0.0,0.0,0.011344,124.063233,0.40018,2.119049,3.008218,0.866442,1.638933,-14.078052,6.073014,-1.107439,-4525.791992,0.000714,40,76,73,99,89,100,100,92,14,100,83,100,100,96,100,100,99,94,54,100,100,0,17,94,99,100,52,100,258,-42.16552318600962,5.722495560747555,-11.927898415741817,-1.1264073565708725,68.04170584485907,11.530815486167718,0.01363542166668441,0.3407975398213913,0.0032793508556226425,0.4461700284827013,0.8735330289923369,0.5606203790972892
C:/Users/Eddy/Downloads/images_for_ofiq_2026/VGGFace2/test/0006_02.jpg,23.948483,138.148663,0.19025,0.222561,0.011118,0.122344,0.0,6.684973,47,0.746589,0.0,0.0,0.067466,0.13057,0.0,0.0,0.01133,20.446176,0.345986,3.713954,3.362634,1.319377,1.566761,12.966113,4.946535,-11.006622,-3273.494385,0.0,59,41,61,61,95,100,100,84,100,100,100,100,99,76,100,100,99,8,22,100,100,31,9,95,99,96,59,100,285,-5.892871877661095,-9.35550542559131,-11.927898415741817,-1.1264073565708725,35.11350723730765,28.951594003304514,0.3076744829648384,0.17889332730786794,0.0032793508556226425,0.4461700284827013,0.6623037178260383,0.6941931754197248
C:/Users/Eddy/Downloads/images_for_ofiq_2026/VGGFace2/test/0007_01.jpg,26.994713,140.641319,0.315744,0.085315,0.002518,0.704265,0.0,5.399218,47,0.825264,0.0,0.129167,0.068789,0.114332,0.0,0.0,0.0091,39.441176,0.310643,2.990187,3.340389,1.485108,1.756426,-19.748568,1.109442,0.931403,3159.383545,0.0,82,40,71,9,40,98,100,67,100,100,100,87,99,81,100,100,99,18,12,100,100,70,39,89,100,100,84,100,266,60.17208115264097,31.247168676127295,-11.927898415741817,-1.1264073565708725,-13.859788028067275,20.002669329612836,0.8432205782475296,0.6148757882679113,0.0032793508556226425,0.4461700284827013,0.3481475883717967,0.6255778209699802
C:/Users/Eddy/Downloads/images_for_ofiq_2026/VGGFace2/test/0008_01.jpg,26.750782,145.902398,0.22865,0.11865,0.008681,0.532396,0.0,6.237329,35,0.830204,0.0,0.0,0.081526,0.14255,0.0,0.0,0.012313,63.185727,0.364226,3.602027,2.973371,1.083527,1.66202,21.334502,2.274669,-7.934873,-6772.595703,0.0,81,39,64,16,88,100,100,78,98,100,100,100,100,72,100,100,99,42,30,100,100,4,20,87,100,98,41,100,265,39.60404763646242,-13.991384657520332,-11.927898415741817,-1.1264073565708725,56.03122024966805,7.636107926171653,0.676488755518758,0.1291142898191913,0.0032793508556226425,0.4461700284827013,0.7964876178758251,0.5307579375803927
